Reference,Reference URL,Reference Perpendicular Baseline (meters),Secondary,Secondary URL,Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC.zip,-45,S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,48
S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210805T113031_20210805T113059_039094_049CED_4CEC.zip,-45,S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,60
S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6.zip,-56,S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C.zip,-82,12
S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6.zip,-56,S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA.zip,-31,24
S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6.zip,-56,S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,36
S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6.zip,-56,S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,48
S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210817T113032_20210817T113100_039269_04A2FD_68C6.zip,-56,S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,60
S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C.zip,-82,S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA.zip,-31,12
S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C.zip,-82,S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,24
S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C.zip,-82,S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,36
S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C.zip,-82,S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,48
S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210829T113032_20210829T113100_039444_04A8F0_A17C.zip,-82,S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,60
S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA.zip,-31,S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,12
S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA.zip,-31,S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,24
S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA.zip,-31,S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,36
S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA.zip,-31,S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,48
S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210910T113033_20210910T113101_039619_04AF02_9BAA.zip,-31,S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,60
S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,12
S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,24
S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,36
S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,48
S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210922T113033_20210922T113101_039794_04B4ED_6EF6.zip,7,S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7.zip,-51,60
S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,12
S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,24
S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,36
S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7.zip,-51,48
S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211004T113034_20211004T113101_039969_04BB05_4360.zip,-21,S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403.zip,7,60
S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,12
S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,24
S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7.zip,-51,36
S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211016T113034_20211016T113102_040144_04C111_5F89.zip,-53,S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403.zip,7,48
S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,12
S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7.zip,-51,24
S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403.zip,7,36
S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211028T113034_20211028T113101_040319_04C725_14D2.zip,-81,S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD.zip,0,60
S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7.zip,-51,12
S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403.zip,7,24
S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211109T113033_20211109T113101_040494_04CD49_842C.zip,-63,S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD.zip,0,48
S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7.zip,-51,S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403.zip,7,12
S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211121T113033_20211121T113101_040669_04D34C_AEB7.zip,-51,S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD.zip,0,36
S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T113033_20211203T113100_040844_04D966_E403.zip,7,S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211227T113031_20211227T113059_041194_04E525_14FD.zip,0,24
